order_date,sku,order_source,short_code,product_category,orders,customers,qty,rev
"Jul 27, 2026",BA-FM-MNO-075,Nykaa,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,9,9,9,2432.35
"Jul 27, 2026",BA-FM-MNO-075,Flipkart Fulfilled,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,2,2,2,421
"Jul 27, 2026",FC-HHDM-FC-050,D2C,Flax Carrot (Hot Humid) 35+ Face Malai - 50g,Face Malai,4,4,10,1494.5
"Jul 27, 2026",FC-CWDM-TP-030,Nykaa,Tomato Patchouli (Cold) 20 - 35 Yrs Face Malai,Face Malai,2,2,2,503.1
"Jul 27, 2026",EC-UE-FNC-020,Flipkart Fulfilled,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,1,1,1,196
"Jul 27, 2026",FC-HDDM-TR-030,Nykaa,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,Face Malai,3,3,3,735.3
"Jul 27, 2026",FC-CWDM-FW-030,Nykaa,Flax Walnut (Cold) 35+ Face Malai,Face Malai,1,1,1,254.6
"Jul 27, 2026",BA-FM-MNO-075,Amazon,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,3,3,3,900.9
"Jul 27, 2026",FC-DM-AA-030,Flipkart,Clove Tea-Tree (Anti-Acne) Face Malai,Face Malai,1,1,1,214
"Jul 27, 2026",FC-AC-OK-050,Nykaa,Active Orange Kiwi Vit-C Gel,Active Gel,7,7,8,2555.1
"Jul 27, 2026",FC-HHDM-TV-030,Nykaa,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,Face Malai,4,4,5,1251.3
"Jul 27, 2026",FC-HDDM-FB-030,Myntra,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,Face Malai,1,1,1,348
"Jul 27, 2026",FC-DM-PG-030,Flipkart,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,16,16,16,1653.99
"Jul 27, 2026",FC-HDDM-FB-030,D2C,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,Face Malai,3,3,4,1336
"Jul 27, 2026",FC-DM-PG-030,Nykaa,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,9,9,10,2725
"Jul 27, 2026",FC-DM-PG-030,Flipkart Fulfilled,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,2,2,2,461
"Jul 27, 2026",FC-DM-PG-030,Cred,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,1,1,1,217
"Jul 27, 2026",FC-AC-BT-050,D2C,Active Beetroot Tomato Vit-A Gel,Active Gel,3,3,3,971
"Jul 27, 2026",BA-FM-MNO-075,Flipkart,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,1,1,1,211
"Jul 27, 2026",FC-AC-AC-050,D2C,Active Aloe Cactus Hydra Lift Gel,Active Gel,3,3,3,1089.37
"Jul 27, 2026",FC-DM-PG-030,Amazon,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,24,24,29,9713.55
"Jul 27, 2026",FC-CWDM-FW-030,Amazon,Flax Walnut (Cold) 35+ Face Malai,Face Malai,4,4,4,1356.6
"Jul 27, 2026",FC-HDDM-TR-030,Amazon,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,Face Malai,2,2,2,630
"Jul 27, 2026",FC-DM-NR-030,D2C,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,6,6,6,1863.14
"Jul 27, 2026",FC-HDDM-FB-050,D2C,Flax Bakuchi (Hot Dry) 35+ Face Malai - 50g,Face Malai,2,2,4,800
"Jul 27, 2026",FC-AC-OV-050,Myntra,Active Olive Vit-E Night Gel,Active Gel,2,2,2,782
"Jul 27, 2026",FC-AC-OV-050,D2C,Active Olive Vit-E Night Gel,Active Gel,6,6,6,1930.8
"Jul 27, 2026",FC-CWDM-TP-030,D2C,Tomato Patchouli (Cold) 20 - 35 Yrs Face Malai,Face Malai,1,1,1,322
"Jul 27, 2026",FC-DM-PG-030,Myntra,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,3,3,3,958
"Jul 27, 2026",FC-AC-NT-050,Myntra,Active Neem TeaTree Gel,Active Gel,1,1,1,382
"Jul 27, 2026",FC-AC-OV-050,Nykaa,Active Olive Vit-E Night Gel,Active Gel,2,2,2,634.6
"Jul 27, 2026",EC-UE-PN-009,Flipkart,Netraa - Under Eye Roll On Serum,Pure Netraa,2,2,2,423.72
"Jul 27, 2026",FC-HDDM-FB-030,First Cry,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,Face Malai,1,1,1,188.5
"Jul 27, 2026",FC-DM-PG-050,D2C,Turmeric Nutmeg (Pigmentation)  Face Malai - 50g ,Face Malai,8,8,18,3619.75
"Jul 27, 2026",FC-AC-OK-050,Cred,Active Orange Kiwi Vit-C Gel,Active Gel,28,27,28,3778.88
"Jul 27, 2026",BC-BL-PM-250,Flipkart Fulfilled,Peach Milk Malai Lotion - 250ml,Face Malai,4,4,4,883
"Jul 27, 2026",FC-HDDM-TR-030,Flipkart,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,Face Malai,1,1,1,242
"Jul 27, 2026",BA-FM-MNO-075,First Cry,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,11,11,11,3056.14
"Jul 27, 2026",FC-CWDM-FW-030,D2C,Flax Walnut (Cold) 35+ Face Malai,Face Malai,6,6,7,2081.24
"Jul 27, 2026",FC-DM-NR-030,Amazon,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,5,5,7,2344.65
"Jul 27, 2026",EC-UE-PN-009,D2C,Netraa - Under Eye Roll On Serum,Pure Netraa,16,16,16,3952.44
"Jul 27, 2026",FC-AC-OK-050,Pop Club,Active Orange Kiwi Vit-C Gel,Active Gel,1,1,1,249
"Jul 27, 2026",BA-FM-MNO-075,D2C,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,11,11,14,3772.09
"Jul 28, 2026",BA-FM-MNO-075,First Cry,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,6,6,8,2026.26
"Jul 28, 2026",FC-AC-OV-050,Nykaa,Active Olive Vit-E Night Gel,Active Gel,4,4,4,1275.47
"Jul 28, 2026",FC-AC-OK-050,Flipkart,Active Orange Kiwi Vit-C Gel,Active Gel,9,9,15,3856.5
"Jul 28, 2026",FC-DM-NR-030,First Cry,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,1,1,1,167.6
"Jul 28, 2026",FC-CWDM-FW-030,Myntra,Flax Walnut (Cold) 35+ Face Malai,Face Malai,1,1,1,352
"Jul 28, 2026",FC-AC-BT-050,Myntra,Active Beetroot Tomato Vit-A Gel,Active Gel,1,1,1,343
"Jul 28, 2026",FC-HHDM-FC-030,First Cry,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,Face Malai,1,1,1,188.5
"Jul 28, 2026",FC-HDDM-FB-050,D2C,Flax Bakuchi (Hot Dry) 35+ Face Malai - 50g,Face Malai,2,2,4,800
"Jul 28, 2026",BA-FM-MNO-075,Nykaa,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,5,5,6,1639.95
"Jul 28, 2026",FC-AC-AC-050,D2C,Active Aloe Cactus Hydra Lift Gel,Active Gel,2,2,2,506
"Jul 28, 2026",FC-DM-PG-030,D2C,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,12,12,12,3807.57
"Jul 28, 2026",EC-UE-PN-009,Flipkart,Netraa - Under Eye Roll On Serum,Pure Netraa,1,1,1,226
"Jul 28, 2026",EC-UE-FNC-020,Nykaa,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,5,5,5,1347.5
"Jul 28, 2026",FC-HDDM-PT-030,D2C,Pomegranate Tulsi (Hot Dry) 13 - 19 Yrs Face Malai,Face Malai,1,1,1,294.25
"Jul 28, 2026",EC-UE-PN-009,Cred,Netraa - Under Eye Roll On Serum,Pure Netraa,1,1,1,259
"Jul 28, 2026",FC-HHDM-TV-030,Flipkart,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,Face Malai,2,2,2,473.2
"Jul 28, 2026",EC-UE-FNC-020,D2C,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,9,9,9,2850.99
"Jul 28, 2026",BC-BL-PM-250,Flipkart,Peach Milk Malai Lotion - 250ml,Face Malai,2,2,2,362.5
"Jul 28, 2026",FC-HHDM-TV-050,Amazon,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai - 50g,Face Malai,1,1,1,394.12
"Jul 28, 2026",EC-UE-PN-009,D2C,Netraa - Under Eye Roll On Serum,Pure Netraa,11,11,11,2652.47
"Jul 28, 2026",FC-AC-NT-050,Nykaa,Active Neem TeaTree Gel,Active Gel,2,2,2,635.7
"Jul 28, 2026",EC-UE-FNC-020,First Cry,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,1,1,1,155.2
"Jul 28, 2026",FC-HHDM-FC-030,D2C,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,Face Malai,4,4,4,1295.6
"Jul 28, 2026",FC-DM-PG-030,Amazon,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,17,17,18,6029.1
"Jul 28, 2026",FC-DM-NR-030,Nykaa,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,3,3,3,771.04
"Jul 28, 2026",FC-HHDM-TV-030,Myntra,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,Face Malai,1,1,1,328
"Jul 28, 2026",FC-HHDM-FC-050,Flipkart,Flax Carrot (Hot Humid) 35+ Face Malai - 50g,Face Malai,2,2,4,695
"Jul 28, 2026",FC-DM-DP-030,Nykaa,Honey Multi-Nut (Dry & Peeling Skin) Face Malai,Face Malai,1,1,1,254.6
"Jul 28, 2026",FC-AC-BT-050,D2C,Active Beetroot Tomato Vit-A Gel,Active Gel,3,3,3,877.8
"Jul 28, 2026",FC-AC-OV-050,Flipkart,Active Olive Vit-E Night Gel,Active Gel,2,2,2,609
"Jul 28, 2026",FC-HHDM-TV-030,First Cry,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,Face Malai,1,1,1,157.6
"Jul 28, 2026",FC-HDDM-FB-030,D2C,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,Face Malai,5,5,6,1888.46
"Jul 28, 2026",FC-DM-AA-030,Meesho,Clove Tea-Tree (Anti-Acne) Face Malai,Face Malai,2,2,2,744
"Jul 28, 2026",FC-AC-OK-050,Nykaa,Active Orange Kiwi Vit-C Gel,Active Gel,7,7,7,2247.67
"Jul 28, 2026",FC-DM-AA-030,D2C,Clove Tea-Tree (Anti-Acne) Face Malai,Face Malai,6,6,6,1949.25
"Jul 28, 2026",FC-AC-OK-050,Cred,Active Orange Kiwi Vit-C Gel,Active Gel,40,38,40,5588.7
"Jul 28, 2026",FC-CWDM-BT-030,D2C,Winter Blackseed Tulsi (Cold) 13 - 19 Yrs Face Malai,Face Malai,1,1,1,236.6
"Jul 28, 2026",FC-HDDM-FB-030,Nykaa,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,Face Malai,1,1,1,254.6
"Jul 28, 2026",FC-DM-AA-030,Flipkart,Clove Tea-Tree (Anti-Acne) Face Malai,Face Malai,2,2,3,624
"Jul 28, 2026",FC-AC-AC-050,Nykaa,Active Aloe Cactus Hydra Lift Gel,Active Gel,1,1,1,341.05
"Jul 28, 2026",FC-DM-DP-030,First Cry,Honey Multi-Nut (Dry & Peeling Skin) Face Malai,Face Malai,1,1,1,197
"Jul 28, 2026",FC-DM-NR-050,Flipkart,Cocoa Mogra (Overnight) Face Malai - 50g ,Face Malai,1,1,2,348.5
"Jul 28, 2026",FC-DM-PG-030,Myntra,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,2,2,2,661
"Jul 28, 2026",FC-HDDM-FB-030,First Cry,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,Face Malai,1,1,1,150.8
"Jul 28, 2026",FC-HDDM-TR-050,D2C,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 50g,Face Malai,1,1,2,219.5
"Jul 28, 2026",EC-UE-PN-009,Myntra,Netraa - Under Eye Roll On Serum,Pure Netraa,2,2,2,626
"Jul 28, 2026",FC-CWDM-FW-030,D2C,Flax Walnut (Cold) 35+ Face Malai,Face Malai,5,5,6,1908.41
"Jul 28, 2026",FC-DM-AA-030,Nykaa,Clove Tea-Tree (Anti-Acne) Face Malai,Face Malai,3,3,3,826.5
"Jul 28, 2026",FC-AC-OK-050,Myntra,Active Orange Kiwi Vit-C Gel,Active Gel,1,1,1,391
"Jul 28, 2026",FC-HHDM-TV-030,D2C,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,Face Malai,2,2,2,573.85
"Jul 28, 2026",FC-HDDM-TR-030,D2C,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,Face Malai,4,4,5,1507.96
"Jul 28, 2026",EC-UE-PN-009,Nykaa,Netraa - Under Eye Roll On Serum,Pure Netraa,15,15,15,3881.39
"Jul 28, 2026",FC-DM-NR-030,D2C,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,11,11,12,3817.91
"Jul 28, 2026",BA-FM-MNO-075,D2C,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,5,5,5,1435.25
"Jul 28, 2026",EC-UE-FNC-020,Myntra,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,1,1,1,290
"Jul 28, 2026",EC-UE-FNC-020,Tata Cliq,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,1,1,1,368.5
"Jul 28, 2026",FC-HHDM-FC-030,Nykaa,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,Face Malai,1,1,1,254.6
"Jul 28, 2026",FC-DM-PG-050,D2C,Turmeric Nutmeg (Pigmentation)  Face Malai - 50g ,Face Malai,8,8,16,3041.1
"Jul 28, 2026",FC-HDDM-TR-030,Nykaa,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,Face Malai,3,3,3,734.34
"Jul 28, 2026",FC-HHDM-TV-050,D2C,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai - 50g,Face Malai,2,2,2,660.35
"Jul 28, 2026",FC-DM-DP-030,D2C,Honey Multi-Nut (Dry & Peeling Skin) Face Malai,Face Malai,4,4,5,1375.24
"Jul 28, 2026",FC-HDDM-TR-030,Amazon,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,Face Malai,1,1,1,315
"Jul 28, 2026",FC-AC-BT-050,Nykaa,Active Beetroot Tomato Vit-A Gel,Active Gel,3,3,3,929.1
"Jul 28, 2026",FC-HHDM-FC-050,D2C,Flax Carrot (Hot Humid) 35+ Face Malai - 50g,Face Malai,5,5,10,2000
"Jul 28, 2026",FC-HHDM-TV-030,Nykaa,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,Face Malai,2,2,2,490.2
"Jul 28, 2026",FC-DM-PG-030,Flipkart,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,25,25,29,4146.86
"Jul 28, 2026",FC-AC-OV-050,D2C,Active Olive Vit-E Night Gel,Active Gel,12,12,12,4344.76
"Jul 28, 2026",FC-AC-NT-050,D2C,Active Neem TeaTree Gel,Active Gel,6,6,6,1728.88
"Jul 28, 2026",FC-DM-PG-030,Nykaa,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,12,12,13,3526.17
"Jul 28, 2026",FC-DM-NR-050,D2C,Cocoa Mogra (Overnight) Face Malai - 50g ,Face Malai,6,6,12,2454.28
"Jul 28, 2026",FC-AC-OK-050,D2C,Active Orange Kiwi Vit-C Gel,Active Gel,23,23,24,8149.74
"Jul 28, 2026",FC-HHDM-GAT-030,Nykaa,GreenApple Tulsi (Hot Humid) 13 - 19 Yrs Face Malai,Face Malai,1,1,1,256.5
"Jul 28, 2026",FC-DM-NR-030,Amazon,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,5,5,5,1674.75
"Jul 29, 2026",EC-UE-PN-009,D2C,Netraa - Under Eye Roll On Serum,Pure Netraa,19,19,22,4865.94
"Jul 29, 2026",FC-DM-DP-030,D2C,Honey Multi-Nut (Dry & Peeling Skin) Face Malai,Face Malai,4,4,6,1667.05
"Jul 29, 2026",FC-CWDM-BT-030,D2C,Winter Blackseed Tulsi (Cold) 13 - 19 Yrs Face Malai,Face Malai,1,1,1,322
"Jul 29, 2026",EC-UE-FNC-020,Tata Cliq,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,1,1,1,291.21
"Jul 29, 2026",FC-DM-PG-050,D2C,Turmeric Nutmeg (Pigmentation)  Face Malai - 50g ,Face Malai,13,13,28,5760.4
"Jul 29, 2026",FC-AC-AC-050,D2C,Active Aloe Cactus Hydra Lift Gel,Active Gel,3,3,3,1036.2
"Jul 29, 2026",FC-HHDM-FC-050,D2C,Flax Carrot (Hot Humid) 35+ Face Malai - 50g,Face Malai,7,7,18,3265.45
"Jul 29, 2026",FC-DM-NR-030,First Cry,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,1,1,1,209.5
"Jul 29, 2026",FC-AC-OK-050,Flipkart Fulfilled,Active Orange Kiwi Vit-C Gel,Active Gel,1,1,1,265
"Jul 29, 2026",FC-HDDM-TR-030,Myntra,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,Face Malai,1,1,1,328
"Jul 29, 2026",FC-AC-OK-050,Flipkart,Active Orange Kiwi Vit-C Gel,Active Gel,10,10,20,4948.5
"Jul 29, 2026",FC-DM-PG-030,D2C,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,11,11,11,3425.5
"Jul 29, 2026",FC-HHDM-TV-050,Amazon,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai - 50g,Face Malai,1,1,1,394.12
"Jul 29, 2026",FC-AC-OK-050,Nykaa,Active Orange Kiwi Vit-C Gel,Active Gel,6,6,6,2082.47
"Jul 29, 2026",FC-DM-DP-030,Nykaa,Honey Multi-Nut (Dry & Peeling Skin) Face Malai,Face Malai,2,2,2,565.35
"Jul 29, 2026",EC-UE-FNC-020,Nykaa,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,2,2,2,536.25
"Jul 29, 2026",FC-HHDM-FC-050,Flipkart,Flax Carrot (Hot Humid) 35+ Face Malai - 50g,Face Malai,1,1,2,351
"Jul 29, 2026",FC-CWDM-TP-030,Amazon,Tomato Patchouli (Cold) 20 - 35 Yrs Face Malai,Face Malai,1,1,1,320.25
"Jul 29, 2026",BA-FM-MNO-075,D2C,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,18,18,21,5915.29
"Jul 29, 2026",FC-DM-PG-030,Cred,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,2,1,2,434
"Jul 29, 2026",FC-AC-OK-050,Cred,Active Orange Kiwi Vit-C Gel,Active Gel,35,34,35,4723.6
"Jul 29, 2026",BA-FM-MNO-075,Flipkart,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,1,1,1,220
"Jul 29, 2026",EC-UE-FNC-020,First Cry,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,3,3,3,504.4
"Jul 29, 2026",FC-HHDM-FC-030,D2C,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,Face Malai,8,8,8,2424.65
"Jul 29, 2026",FC-CWDM-FW-030,D2C,Flax Walnut (Cold) 35+ Face Malai,Face Malai,3,3,3,941.83
"Jul 29, 2026",FC-DM-AA-030,Nykaa,Clove Tea-Tree (Anti-Acne) Face Malai,Face Malai,1,1,1,316.35
"Jul 29, 2026",BC-BL-PM-250,D2C,Peach Milk Malai Lotion - 250ml,Face Malai,1,1,1,229.45
"Jul 29, 2026",FC-AC-OK-050,Meesho,Active Orange Kiwi Vit-C Gel,Active Gel,1,1,1,375
"Jul 29, 2026",FC-HDDM-TR-030,Nykaa,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,Face Malai,2,2,2,507.28
"Jul 29, 2026",EC-UE-PN-009,First Cry,Netraa - Under Eye Roll On Serum,Pure Netraa,3,3,3,451.2
"Jul 29, 2026",FC-AC-BT-050,D2C,Active Beetroot Tomato Vit-A Gel,Active Gel,6,6,6,2162.86
"Jul 29, 2026",FC-HHDM-FC-030,Nykaa,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,Face Malai,4,3,4,1205.05
"Jul 29, 2026",BC-BL-PM-250,Flipkart Fulfilled,Peach Milk Malai Lotion - 250ml,Face Malai,5,5,5,996
"Jul 29, 2026",BA-FM-MNO-075,Nykaa,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,8,8,10,3025.07
"Jul 29, 2026",BA-FM-MNO-075,Myntra,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,2,2,2,626
"Jul 29, 2026",FC-DM-PG-030,Nykaa,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,8,8,8,2361.81
"Jul 29, 2026",EC-UE-FNC-020,D2C,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,10,10,10,2862.73
"Jul 29, 2026",BC-BL-PM-250,Flipkart,Peach Milk Malai Lotion - 250ml,Face Malai,3,3,3,543.5
"Jul 29, 2026",FC-DM-NR-030,D2C,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,9,8,9,2916.51
"Jul 29, 2026",FC-AC-OV-050,D2C,Active Olive Vit-E Night Gel,Active Gel,2,2,2,786
"Jul 29, 2026",FC-AC-NT-050,Nykaa,Active Neem TeaTree Gel,Active Gel,6,6,6,2159.88
"Jul 29, 2026",FC-DM-NR-050,D2C,Cocoa Mogra (Overnight) Face Malai - 50g ,Face Malai,3,3,6,1068
"Jul 29, 2026",FC-HHDM-GAT-030,D2C,GreenApple Tulsi (Hot Humid) 13 - 19 Yrs Face Malai,Face Malai,2,2,2,569
"Jul 29, 2026",FC-CWDM-FW-030,Nykaa,Flax Walnut (Cold) 35+ Face Malai,Face Malai,1,1,1,297.35
"Jul 29, 2026",FC-AC-OV-050,Nykaa,Active Olive Vit-E Night Gel,Active Gel,2,2,2,708.3
"Jul 29, 2026",FC-DM-NR-030,Amazon,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,3,3,3,1004.85
"Jul 29, 2026",FC-DM-AA-030,Flipkart Fulfilled,Clove Tea-Tree (Anti-Acne) Face Malai,Face Malai,1,1,2,320
"Jul 29, 2026",FC-HDDM-TR-030,Amazon,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,Face Malai,3,3,3,945
"Jul 29, 2026",FC-DM-DP-030,First Cry,Honey Multi-Nut (Dry & Peeling Skin) Face Malai,Face Malai,1,1,1,287.23
"Jul 29, 2026",FC-HHDM-TV-050,D2C,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai - 50g,Face Malai,2,2,2,663
"Jul 29, 2026",BA-FM-MNO-075,First Cry,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,7,7,7,2000
"Jul 29, 2026",FC-HDDM-FB-050,D2C,Flax Bakuchi (Hot Dry) 35+ Face Malai - 50g,Face Malai,3,3,6,1200
"Jul 29, 2026",EC-UE-FNC-020,Myntra,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,2,2,2,613
"Jul 29, 2026",FC-DM-PG-030,Flipkart Fulfilled,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,4,4,4,934
"Jul 29, 2026",FC-DM-PG-030,Myntra,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,4,4,4,1287
"Jul 29, 2026",FC-DM-AA-030,D2C,Clove Tea-Tree (Anti-Acne) Face Malai,Face Malai,5,5,5,1705
"Jul 29, 2026",FC-AC-OK-050,D2C,Active Orange Kiwi Vit-C Gel,Active Gel,17,17,18,6572.17
"Jul 29, 2026",FC-CWDM-FW-030,Amazon,Flax Walnut (Cold) 35+ Face Malai,Face Malai,4,4,4,1356.6
"Jul 29, 2026",FC-DM-PG-030,Flipkart,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,31,31,33,3537.55
"Jul 29, 2026",FC-CWDM-TP-030,D2C,Tomato Patchouli (Cold) 20 - 35 Yrs Face Malai,Face Malai,1,1,1,272
"Jul 29, 2026",FC-DM-NR-050,Flipkart,Cocoa Mogra (Overnight) Face Malai - 50g ,Face Malai,1,1,2,339.5
"Jul 29, 2026",FC-HHDM-TV-030,Nykaa,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,Face Malai,5,5,5,1367.44
"Jul 29, 2026",FC-HDDM-TR-050,D2C,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 50g,Face Malai,1,1,2,285.35
"Jul 29, 2026",FC-HDDM-FB-030,First Cry,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,Face Malai,2,2,2,463.33
"Jul 29, 2026",FC-AC-NT-050,D2C,Active Neem TeaTree Gel,Active Gel,6,6,7,2239.96
"Jul 29, 2026",EC-UE-PN-009,Nykaa,Netraa - Under Eye Roll On Serum,Pure Netraa,17,17,18,5325.55
"Jul 29, 2026",FC-DM-NR-030,Myntra,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,1,1,1,313
"Jul 29, 2026",FC-HHDM-TV-030,Flipkart,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,Face Malai,1,1,1,222.2
"Jul 29, 2026",FC-HDDM-PT-030,D2C,Pomegranate Tulsi (Hot Dry) 13 - 19 Yrs Face Malai,Face Malai,2,2,2,588
"Jul 29, 2026",FC-HHDM-TV-030,D2C,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,Face Malai,2,2,2,509.75
"Jul 29, 2026",FC-DM-NR-030,Nykaa,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,3,3,5,1444.95
"Jul 29, 2026",FC-HDDM-FB-030,D2C,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,Face Malai,7,7,7,2125.88
"Jul 29, 2026",FC-DM-PG-030,Amazon,Turmeric Nutmeg (Pigmentation)  Face Malai - 30g,Face Malai,13,13,13,4354.35
"Jul 30, 2026",FC-AC-OK-050,Myntra,Active Orange Kiwi Vit-C Gel,Active Gel,1,1,1,390
"Jul 30, 2026",FC-CWDM-FW-030,D2C,Flax Walnut (Cold) 35+ Face Malai,Face Malai,4,4,5,1358.01
"Jul 30, 2026",FC-AC-AC-050,D2C,Active Aloe Cactus Hydra Lift Gel,Active Gel,2,2,2,757.9
"Jul 30, 2026",FC-HDDM-PT-030,Nykaa,Pomegranate Tulsi (Hot Dry) 13 - 19 Yrs Face Malai,Face Malai,1,1,1,315
"Jul 30, 2026",FC-DM-NR-030,Cred,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,2,2,2,349
"Jul 30, 2026",FC-AC-NT-050,D2C,Active Neem TeaTree Gel,Active Gel,11,11,11,4003.94
"Jul 30, 2026",FC-DM-NR-030,Amazon,Cocoa Mogra (Overnight) Face Malai - 30g,Face Malai,11,11,11,3684.45
"Jul 30, 2026",FC-HDDM-TR-030,Nykaa,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,Face Malai,5,5,6,1804.72
"Jul 30, 2026",FC-HHDM-GAT-030,D2C,GreenApple Tulsi (Hot Humid) 13 - 19 Yrs Face Malai,Face Malai,1,1,1,291.75
