order_date,sku,order_source,short_code,product_category,orders,customers,qty,rev
"Jul 25, 2026",FC-FL-MO-100,Flipkart,Pure Mogra Jal - Single Pack,Flora Jal,7,7,7,602.36
"Jul 25, 2026",BC-PO-CO-200,First Cry,Pure Coconut Oil - 200ml,Pure Oil,3,3,4,441.8
"Jul 25, 2026",HR-NJ-HJ-200,Nykaa,Hibiscus Jal - 200ml,Nourishing Jal,7,7,7,2059.2
"Jul 25, 2026",FC-HG-OK-080,Myntra,Orange Kiwi Vit-C Gel - 80 gms,Gel Pack,2,2,2,416
"Jul 25, 2026",HR-HO-NB-100,D2C,Neem Bhringraj Winter Hair Oil - 100 ml,Winter Hair Oil,4,4,4,856.9
"Jul 25, 2026",BC-CP-AR-030,Nykaa,Argan Oil - 30 ml,CP Hair Oil,21,21,22,9088.74
"Jul 25, 2026",BC-CP-JO-030,D2C,Jojoba Oil - 30 ml,CP Face Oil,5,5,5,969.9
"Jul 25, 2026",FC-FL-LA-100,Nykaa,Pure Lavender Jal - Single Pack,Flora Jal,12,12,15,2547.07
"Jul 25, 2026",BA-WHO-BM-110,Myntra,Brahmi Winter Baby Scalp Oil - 110 ml,Baby Scalp Oil,1,1,2,722
"Jul 25, 2026",BC-CPS-NLTB-125,D2C,Tomato Basil Soap - Single Pack,Soap,49,48,102,10746
"Jul 25, 2026",FC-CM-CKM-010,Nykaa,Classical Kumkumadi Mukhalaya 10 ml,Facial Oil,5,5,6,6333.6
"Jul 25, 2026",FC-FW-MVGL-100,First Cry,Moringa Vit-C Tikta Gel Face Wash,Tikta,1,1,1,156
"Jul 25, 2026",HR-NM-HB-040,Cred,Five Oil Hibiscus NutriMask - Single Pack,Nutrimask,14,11,34,2526
"Jul 25, 2026",HR-SH-TR-650,Flipkart,Trileaf Rosemary Shampoo - 650 ml,Navdha Shampoo,2,2,2,1434.25
"Jul 25, 2026",BC-CPS-MR-125,Nykaa,Milk Rosehip Soap - Single Pack,Soap,20,20,30,4389.29
"Jul 25, 2026",FC-KL-CN-040,D2C,Chandan Nagakesar Lepa - Pack of 1,Lepa,30,30,46,7492.46
"Jul 25, 2026",BC-BU-TB-080,Nykaa,Turmeric Bath Ubtan - Single Pack,Bath,5,5,8,1472.92
"Jul 25, 2026",FC-ML-LMR-015,D2C,Lotus Marula Mukhalaya 15 ml,Facial Oil,3,3,3,522.14
"Jul 25, 2026",AC-KNC-WTSL-00,D2C,Neem Comb - Shampoo Large,Comb,1,1,1,189.18
"Jul 25, 2026",BA-TRO-HS-040,First Cry,Hingu Saunf Tummy Roll-On,Tummy Roll-On,2,2,2,375.92
"Jul 25, 2026",BA-BU-GG-080,D2C,Grain & Gram Baby Ubtan - 80g,Baby Ubtan,1,1,1,184.6
"Jul 25, 2026",HR-SH-TR-250,Nykaa,Trileaf Rosemary Shampoo - 250g,Navdha Shampoo,46,46,48,13286.2
"Jul 25, 2026",HR-HIP-IP-85,Flipkart,HUFA Pigment Indigo Powder - 85g,Indigo Powder,12,12,12,2470.64
"Jul 25, 2026",BC-CPS-NLTB-125,Myntra,Tomato Basil Soap - Single Pack,Soap,13,13,34,3809
"Jul 25, 2026",AC-KNC-DT-00,D2C,Neem Comb - Dual Tooth,Comb,17,17,18,3174.09
"Jul 25, 2026",HR-SH-TR-250,Meesho,Trileaf Rosemary Shampoo - 250g,Navdha Shampoo,1,1,1,407.43
"Jul 25, 2026",HR-AHO-CC-200,Amazon,Castor Coconut All Season Hair Oil - 200 ml,All Season Hair Oil,1,1,1,523.95
"Jul 25, 2026",HR-HIP-IP-85,Amazon,HUFA Pigment Indigo Powder - 85g,Indigo Powder,108,108,111,30327.13
"Jul 25, 2026",FC-CWDM-FW-030,Nykaa,Flax Walnut (Cold) 35+ Face Malai,Face Malai,2,2,2,512.89
"Jul 25, 2026",FC-AC-NT-050,Nykaa,Active Neem TeaTree Gel,Active Gel,2,2,2,635.7
"Jul 25, 2026",FC-HDDM-TRP-005,D2C,Tomato Rosehip Vit-BEC Youth Anchor 20-35yrs Hot Dry 5g - Brand Starter,Starter Sample,23,23,23,988.04
"Jul 25, 2026",HR-SH-TR-250,Jio Mart,Trileaf Rosemary Shampoo - 250g,Navdha Shampoo,2,2,3,809
"Jul 25, 2026",HR-SH-TR-250,Cred,Trileaf Rosemary Shampoo - 250g,Navdha Shampoo,9,6,9,2168
"Jul 25, 2026",BC-CP-VC-100,Myntra,Virgin Coconut Oil - 100 ml,CP Hair Oil,4,4,4,1075
"Jul 25, 2026",FC-KL-GK-040,Nykaa,Gulab Khus Lepa - Pack of 1,Lepa,10,10,11,2295.1
"Jul 25, 2026",FC-HHDM-FC-050,Flipkart,Flax Carrot (Hot Humid) 35+ Face Malai - 50g,Face Malai,2,2,4,690.5
"Jul 25, 2026",BC-HM-MCY-030,Cred,Mango Cinnamon Hand Malai  - Single Pack,Hand Malai,2,2,2,318
"Jul 25, 2026",HR-NM-CS-040,Nykaa,Curry Sesame NutriMask - Single Pack,Nutrimask,16,16,45,4193.04
"Jul 25, 2026",BC-CPS-SS-125,Cred,Sandalwood Soap - Single Pack,Soap,11,11,12,1075
"Jul 25, 2026",BC-MA-TM-100,D2C,Turmeric Manjistha Maahu - 100 ml,Maahu,3,3,3,691.17
"Jul 25, 2026",BA-BML-AD-200,Cred,Baby Malai Lotion Almond & Dates,Baby Malai Lotion,2,2,2,638
"Jul 25, 2026",HR-HE-RA-250,Meesho,Henna Paste - Pack of 1,Henna,41,41,53,9669.35
"Jul 25, 2026",AC-KNC-DT-00,Jio Mart,Neem Comb - Dual Tooth,Comb,1,1,1,149
"Jul 25, 2026",BC-BL-RFR-250,Amazon,Fig Rose Malai Lotion,Malai Lotion,4,4,4,1600.2
"Jul 25, 2026",FC-FW-MVCR-100,Nykaa,Moringa Vit-C Tikta Cream Face Wash,Tikta,3,3,3,652.5
"Jul 25, 2026",BA-BM-TC-120,Nykaa,Baby Malai Tender Coconut,Baby Body Malai,2,2,2,682.2
"Jul 25, 2026",FC-FW-KMPA-100,Myntra,Kali Mitti Face Wash,Tikta,2,2,2,464
"Jul 25, 2026",LP-LM-ZO-012,Nykaa,Zesty Orange Lip Mura - Beginner,Lip Mura,5,5,5,862.64
"Jul 25, 2026",FC-FW-MVGL-100,Nykaa,Moringa Vit-C Tikta Gel Face Wash,Tikta,12,12,14,3001.81
"Jul 25, 2026",FC-FW-KMPA-100,D2C,Kali Mitti Face Wash,Tikta,15,15,18,3168.69
"Jul 25, 2026",FC-ML-LMR-030,D2C,Lotus Marula Mukhalaya 30 ml,Facial Oil,6,6,14,2389
"Jul 25, 2026",LP-LM-ZO-020,Nykaa,Zesty Orange Lip Mura - Regular,Lip Mura,1,1,2,242.36
"Jul 25, 2026",HR-NJ-MJ-200,D2C,Methi Jal - 200ml,Nourishing Jal,30,30,31,8227.16
"Jul 25, 2026",HR-HE-RT-060,First Cry,Henna Touch-Up Paste - Single Pack,Henna,6,6,14,773.35
"Jul 25, 2026",HR-SHO-NB-100,D2C,Neem Bhringraj Summer Hair Oil - 100 ml,Summer Hair Oil,11,11,11,2619.88
"Jul 25, 2026",BC-BL-MNS-250,Myntra,Multi-Nut Malai Lotion,Malai Lotion,1,1,1,298
"Jul 25, 2026",BA-FM-MNO-075,Nykaa,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,8,8,8,2262
"Jul 25, 2026",AC-KNC-WTB-00,Myntra,Neem Comb - Bounce,Comb,3,3,3,479
"Jul 25, 2026",AC-KNC-DT-00,Amazon,Neem Comb - Dual Tooth,Comb,3,3,4,751.78
"Jul 25, 2026",HR-SHO-TL-200,Flipkart,Crushed Tri-Leaf Summer Hair Oil - 200 ml,Summer Hair Oil,5,5,10,1972
"Jul 25, 2026",FC-EM-CN-025,D2C,Cinnamon Nashpati Mura - Single Pack,Mura,11,11,32,1832.54
"Jul 25, 2026",FC-FW-RCGL-100,Myntra,Roasted Chicory Tikta Gel Face Wash,Tikta,3,3,3,644
"Jul 25, 2026",FC-FL-GU-100,Nykaa,Pure Gulab Jal - Single Pack,Flora Jal,152,150,206,34719.81
"Jul 25, 2026",HR-SHO-TL-100,Flipkart,Crushed Tri-Leaf Summer Hair Oil - 100 ml,Summer Hair Oil,20,20,20,4773.87
"Jul 25, 2026",BC-MA-GM-200,D2C,Ginger Maricha Maahu - 200 ml,Maahu,3,3,6,1104
"Jul 25, 2026",BC-CP-VC-100,Nykaa,Virgin Coconut Oil - 100 ml,CP Hair Oil,4,4,4,984.8
"Jul 25, 2026",AC-PFR-PS-00,D2C,Pumice Rub - Single Pack,Pumice Rub,6,6,6,692.25
"Jul 25, 2026",FC-HP-AHP-125,D2C,Amla Herbal Powder - 125g,Herbal Powder,12,12,12,2311.65
"Jul 25, 2026",BC-CPS-LB3-090,Cred,Lavender Bloom Soap 90g - Pack of 3 - Cred,Soap,14,14,42,2646
"Jul 25, 2026",HR-CN-AP-150,First Cry,Aloe Peanut Conditioner - 150g,Nutri Conditioner,1,1,1,173.5
"Jul 25, 2026",FC-ML-STR-015,Flipkart,Saffron Tuberose Mukhalaya 15 ml,Facial Oil,1,1,1,230
"Jul 25, 2026",FC-EM-CN-025,Flipkart,Cinnamon Nashpati Mura - Single Pack,Mura,23,23,45,2944.59
"Jul 25, 2026",HR-NM-MR-040,Nykaa,Men's 8 Herbs Hair Revital NutriMask - Single Pack,Nutrimask,1,1,3,301.15
"Jul 25, 2026",FC-FW-MVGL-100,Flipkart,Moringa Vit-C Tikta Gel Face Wash,Tikta,5,5,5,1049
"Jul 25, 2026",FC-KL-CN-040,Nykaa,Chandan Nagakesar Lepa - Pack of 1,Lepa,19,19,22,4916.4
"Jul 25, 2026",HR-HB-AG-025,Myntra,Argan Grapeseed Hair Balm,Hair Balm,6,6,6,1814
"Jul 25, 2026",BC-HM-MCY-030,Myntra,Mango Cinnamon Hand Malai  - Single Pack,Hand Malai,2,2,2,410
"Jul 25, 2026",HR-CN-TR-150,Flipkart,Trileaf Rosemary Conditioner - 150g,Nutri Conditioner,17,17,17,2234.39
"Jul 25, 2026",BA-PBO-OL-200,D2C,Pure Olive Baby Oil  - 200 ml,Pure Baby Oil,1,1,2,276.5
"Jul 25, 2026",BC-SM-CID-120,Nykaa,Double Cocoa Skin Malai - 120 ml - Single Pack,Malai,7,7,7,1929.88
"Jul 25, 2026",BC-CP-CA-200,D2C,Castor Oil - 200 ml,CP Hair Oil,17,17,21,5846.82
"Jul 25, 2026",AC-KNC-WT-00,D2C,Neem Comb - Wide Tooth,Comb,8,8,8,1360.55
"Jul 25, 2026",BC-CPS-DC-125,Nykaa,Charcoal Soap - Single Pack,Soap,4,4,5,711.04
"Jul 25, 2026",HR-SHO-HA-200,D2C,Hibiscus Amla Summer Hair Oil - 200 ml,Summer Hair Oil,22,22,44,10226.34
"Jul 25, 2026",FC-HHDM-TV-050,D2C,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai - 50g,Face Malai,6,6,7,2046.9
"Jul 25, 2026",FC-FW-MDPA-100,Myntra,Masoor Dal Tikta Face Wash,Tikta,2,2,2,526
"Jul 25, 2026",BC-CPS-NB-125,Nykaa,Neem Basil Soap - Single Pack,Soap,24,24,44,6456.98
"Jul 25, 2026",FC-EM-UJ-025,Nykaa,Urad Jojoba Mura - Single Pack,Mura,1,1,2,184
"Jul 25, 2026",AC-KNC-WTB-00,Tata Cliq,Neem Comb - Bounce,Comb,1,1,1,248
"Jul 25, 2026",BC-SM-RFR-120,Nykaa,Fig Rose Skin Malai - 120 ml - Single Pack,Malai,9,9,9,2303.22
"Jul 25, 2026",AC-KNC-DT-00,Nykaa,Neem Comb - Dual Tooth,Comb,104,104,109,18873.35
"Jul 25, 2026",HR-PHO-SB-050,D2C,Post-Henna Stain Boost Oil ,Post-Henna Oil,65,64,69,10377.71
"Jul 25, 2026",HR-SHO-TL-100,Nykaa,Crushed Tri-Leaf Summer Hair Oil - 100 ml,Summer Hair Oil,24,24,24,5749.01
"Jul 25, 2026",BC-CPS-NLTB-125,First Cry,Tomato Basil Soap - Single Pack,Soap,1,1,4,260.8
"Jul 25, 2026",HR-NM-NB-040,D2C,Neem & Bhringraj NutriMask - Single Pack,Nutrimask,20,20,48,3792.05
"Jul 25, 2026",BC-CPS-SS-125,D2C,Sandalwood Soap - Single Pack,Soap,33,32,62,7774.49
"Jul 25, 2026",BC-MA-TA-200,Nykaa,Tulsi Ashwagandha Maahu - 200 ml,Maahu,3,3,6,1203.6
"Jul 25, 2026",BC-CP-RH-030,Cred,Rosehip Oil - 30 ml,CP Face Oil,1,1,1,207
"Jul 25, 2026",HR-SH-CB-250,D2C,Castor Blackseed Shampoo - 250g,Navdha Shampoo,15,15,15,4144.56
"Jul 25, 2026",FC-HDDM-TR-030,Nykaa,Tomato Rosehip (Hot Dry) 20 - 35 Yrs Face Malai - 30g,Face Malai,5,5,5,1241.71
"Jul 25, 2026",BC-BL-PM-250,D2C,Peach Milk Malai Lotion - 250ml,Face Malai,2,2,2,410.73
"Jul 25, 2026",HR-SH-CB-250,Cred,Castor Blackseed Shampoo - 250g,Navdha Shampoo,1,1,1,299
"Jul 25, 2026",BC-CPS-WA-125,First Cry,Apricot Soap - Single Pack,Soap,1,1,1,108.5
"Jul 25, 2026",BA-PBO-AL-100,D2C,Pure Almond Baby Oil - 100 ml,Pure Baby Oil,1,1,1,330
"Jul 25, 2026",BC-PO-AL-100,First Cry,Pure Almond (Badam) Oil - 100ml,Pure Oil,2,2,4,471.2
"Jul 25, 2026",HR-SH-ON-250,Flipkart,Onion Shampoo- 250ml,Navdha Shampoo,1,1,1,231
"Jul 25, 2026",FC-FW-MVGL-100,Meesho,Moringa Vit-C Tikta Gel Face Wash,Tikta,46,46,46,7360
"Jul 25, 2026",BC-CP-VC-200,Myntra,Virgin Coconut Oil - 200ml,CP Hair Oil,2,2,6,1287
"Jul 25, 2026",FC-FW-BUPA-100,Flipkart,Ubtan Tikta Face Wash,Tikta,479,463,486,82753.65
"Jul 25, 2026",BC-SM-CID-200,D2C,Double Cocoa Skin Malai - 200ml - Single Pack,Malai,1,1,2,441.35
"Jul 25, 2026",FC-ML-PMJ-030,Nykaa,Patchouli Manjistha Mukhalaya 30 ml,Facial Oil,26,26,52,10528.18
"Jul 25, 2026",HR-CN-AP-150,D2C,Aloe Peanut Conditioner - 150g,Nutri Conditioner,16,16,16,3462.13
"Jul 25, 2026",BC-UU-AC-040,Tata Cliq,Aloe Crush UnderArm - Single Pack,UnderArm Ubtan,1,1,3,450
"Jul 25, 2026",FC-ML-STR-015,Myntra,Saffron Tuberose Mukhalaya 15 ml,Facial Oil,1,1,1,335
"Jul 25, 2026",BC-CPS-MR-125,Myntra,Milk Rosehip Soap - Single Pack,Soap,2,1,2,357
"Jul 25, 2026",HR-NM-TL-040,Cred,Crushed Tri-Leaf NutriMask - Single Pack,Nutrimask,2,2,2,216
"Jul 25, 2026",BC-CPS-HL-020,D2C,Cold Pressed Himalayan Lavender Soap - 20g - Brand starter,Starter Sample,45,45,63,1912.88
"Jul 25, 2026",FC-EM-HS-025,Nykaa,Honey Sunflower Mura - Single Pack,Mura,1,1,2,174.8
"Jul 25, 2026",FC-HG-RT-080,Myntra,Steamed Rose Toning Gel - 80 gms,Gel Pack,1,1,1,171
"Jul 25, 2026",HR-CN-CC-150,Myntra,Curry Cider Conditioner - 150g,Nutri Conditioner,1,1,1,282
"Jul 25, 2026",FC-FL-GU-100,Amazon,Pure Gulab Jal - Single Pack,Flora Jal,52,52,58,11940.6
"Jul 25, 2026",HR-HIP-IP-85,Meesho,HUFA Pigment Indigo Powder - 85g,Indigo Powder,7,7,11,2025.65
"Jul 25, 2026",FC-DU-DR-040,Flipkart,Delicate Rose Ubtan - Single Pack,Ubtan,1,1,2,188
"Jul 25, 2026",BA-BP-RH-150,Nykaa,Raw Haldi Baby Powder,Baby Powder,3,3,3,525.45
"Jul 25, 2026",FC-HG-BT-080,D2C,Beetroot Tomato Vit-A Gel - 80 gms,Gel Pack,2,2,2,404.05
"Jul 25, 2026",HR-SH-CB-250,Myntra,Castor Blackseed Shampoo - 250g,Navdha Shampoo,1,1,1,342.97
"Jul 25, 2026",BC-CPS-DC-125,Cred,Charcoal Soap - Single Pack,Soap,4,4,8,828
"Jul 25, 2026",BC-BL-CID-250,Nykaa,Double Cocoa Malai Lotion,Malai Lotion,2,2,2,651.3
"Jul 25, 2026",HR-SH-TR-250,Amazon,Trileaf Rosemary Shampoo - 250g,Navdha Shampoo,6,6,12,4019.4
"Jul 25, 2026",FC-HP-MP-100,Amazon,Mulethi Herbal Powder - 100g,Herbal Powder,4,4,4,1274.4
"Jul 25, 2026",FC-FW-KMPA-100,Flipkart,Kali Mitti Face Wash,Tikta,2,2,2,356
"Jul 25, 2026",HR-SHO-HA-100,Flipkart,Hibiscus Amla Summer Hair Oil - 100 ml,Summer Hair Oil,7,7,7,1650.26
"Jul 25, 2026",BC-PO-AL-100,Nykaa,Pure Almond (Badam) Oil - 100ml,Pure Oil,2,2,6,1191.3
"Jul 25, 2026",BC-HM-CBB-030,D2C,Chia Banana Biotin Hand Malai - Single Pack,Hand Malai,3,3,4,730.4
"Jul 25, 2026",HR-NM-CS-040,D2C,Curry Sesame NutriMask - Single Pack,Nutrimask,22,22,66,6580.11
"Jul 25, 2026",HR-SH-AP-250,Nykaa,Aloe Peanut Shampoo - 250g,Navdha Shampoo,13,13,15,3936.71
"Jul 25, 2026",AC-SDL-LO-00,Flipkart,Loofah - Single Pack,Loofah,1,1,2,181
"Jul 25, 2026",HR-PHO-SB-050,Flipkart,Post-Henna Stain Boost Oil ,Post-Henna Oil,5,5,5,536.52
"Jul 25, 2026",FC-ML-CMG-030,Amazon,Clove Marigold Mukhalaya 30 ml,Facial Oil,1,1,2,405.3
"Jul 25, 2026",BC-CP-CA-200,Cred,Castor Oil - 200 ml,CP Hair Oil,2,2,2,398
"Jul 25, 2026",HR-NJ-HJ-200,D2C,Hibiscus Jal - 200ml,Nourishing Jal,25,25,25,6819.42
"Jul 25, 2026",BA-SHO-BM-110,Meesho,Brahmi Summer Baby Scalp Oil - 110 ml,Baby Scalp Oil,9,9,9,3150
"Jul 25, 2026",HR-SH-NB-250,Amazon,Neem Beracyl Dandruff Shampoo - 250g,Navdha Shampoo,8,8,8,3723.94
"Jul 25, 2026",HR-SHO-TL-100,Myntra,Crushed Tri-Leaf Summer Hair Oil - 100 ml,Summer Hair Oil,2,2,4,998.02
"Jul 25, 2026",FC-KL-GK-040,D2C,Gulab Khus Lepa - Pack of 1,Lepa,6,6,6,1008
"Jul 25, 2026",CB-FAS-SKG-12,D2C,Fresh Ayurveda Brand Starter Kit - Grand (Summer),Gift,1,1,1,1486
"Jul 25, 2026",LP-LB-PR-010,Flipkart,Pomegranate Rose Lip Butter,Lip Butter,1,1,1,178
"Jul 25, 2026",FC-HDDM-FB-030,First Cry,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,Face Malai,1,1,1,312.91
"Jul 25, 2026",AC-KNC-DWT-02,Myntra,Neem Comb Combo Dual + Wide,Comb,1,1,1,360
"Jul 25, 2026",BA-FM-MNO-075,D2C,Baby Face Malai Multi-Nut Oats Vit-E,Baby Face Malai,11,11,11,2792.61
"Jul 25, 2026",BA-BP-SC-150,Nykaa,Shwet Chandan Baby Powder,Baby Powder,18,18,22,3926.73
"Jul 25, 2026",BC-EO-RM-015,First Cry,Rosemary Essential Oil - 15 ml,Essential Oil,2,2,2,334.4
"Jul 25, 2026",FC-FW-RCGL-100,D2C,Roasted Chicory Tikta Gel Face Wash,Tikta,7,7,8,1394.25
"Jul 25, 2026",HR-SH-TR-650,Nykaa,Trileaf Rosemary Shampoo - 650 ml,Navdha Shampoo,2,2,2,1439.1
"Jul 25, 2026",FC-HHDM-FC-030,First Cry,Flax Carrot (Hot Humid) 35+ Face Malai - 30g,Face Malai,1,1,1,150.8
"Jul 25, 2026",FC-FW-MVGL-100,D2C,Moringa Vit-C Tikta Gel Face Wash,Tikta,13,13,14,2986.8
"Jul 25, 2026",HR-PHO-SB-050,Amazon,Post-Henna Stain Boost Oil ,Post-Henna Oil,2,2,2,331.8
"Jul 25, 2026",HR-HIP-IP-85,Nykaa,HUFA Pigment Indigo Powder - 85g,Indigo Powder,61,61,68,15389.08
"Jul 25, 2026",AC-KNC-NT-00,D2C,Neem Comb - Fine Tooth,Comb,5,5,5,790.34
"Jul 25, 2026",HR-HB-AG-025,Meesho,Argan Grapeseed Hair Balm,Hair Balm,4,4,4,1052
"Jul 25, 2026",BA-BML-TC-200,D2C,Baby Malai Lotion Tender Coconut,Baby Malai Lotion,7,7,9,2951.63
"Jul 25, 2026",HR-CN-NG-150,D2C,Neem Green Tea Conditioner 150ml,Nutri Conditioner,27,27,28,6766.25
"Jul 25, 2026",BC-CPS-EO-125,D2C,Orange Soap - Single Pack,Soap,30,29,38,5739.06
"Jul 25, 2026",BC-EO-RM-030,Flipkart,Rosemary Essential Oil - 30 ml,Essential Oil,2,2,2,863
"Jul 25, 2026",FC-AC-AC-050,D2C,Active Aloe Cactus Hydra Lift Gel,Active Gel,7,7,11,3926
"Jul 25, 2026",BA-SMA-BN-100,D2C,Summer Baby Maahu (Balamool Nimbuka) - 100 ml,Baby Maahu,1,1,1,268.15
"Jul 25, 2026",HR-CN-TR-150,Nykaa,Trileaf Rosemary Conditioner - 150g,Nutri Conditioner,18,18,20,4764.38
"Jul 25, 2026",BC-CPS-DC-125,D2C,Charcoal Soap - Single Pack,Soap,11,11,17,2225.65
"Jul 25, 2026",BC-HM-LMG-030,Nykaa,Lemon Moringa Hand Malai - Single Pack,Hand Malai,17,17,17,2793.09
"Jul 25, 2026",BA-BU-MN-080,D2C,Milk & Nut Baby Ubtan - 80g,Baby Ubtan,1,1,2,555
"Jul 25, 2026",FC-FW-BNGL-100,D2C,Bitter Neem Tikta Gel Face Wash,Tikta,74,73,88,18356.07
"Jul 25, 2026",AC-PFR-PS-00,Myntra,Pumice Rub - Single Pack,Pumice Rub,1,1,2,324
"Jul 25, 2026",BA-BP-SC-150,Meesho,Shwet Chandan Baby Powder,Baby Powder,1,1,1,178
"Jul 25, 2026",FC-AC-NT-050,D2C,Active Neem TeaTree Gel,Active Gel,19,19,21,6782.35
"Jul 25, 2026",HR-NJ-RJ-200,Nykaa,Rosemary Jal - 200ml,Nourishing Jal,51,51,53,15882.95
"Jul 25, 2026",BC-HM-BVE-030,Cred,Berry Vanilla Hand Malai - Single Pack,Hand Malai,2,2,2,248
"Jul 25, 2026",LP-LB-OM-010,First Cry,Orange Marigold Lip Butter,Lip Butter,1,1,1,124.8
"Jul 25, 2026",BC-MA-TM-200,D2C,Turmeric Manjistha Maahu - 200 ml,Maahu,1,1,2,314
"Jul 25, 2026",AC-KNC-DNWT-03,Nykaa,Neem Comb Combo Dual + Wide + Fine,Comb,7,7,7,2874.9
"Jul 25, 2026",BA-WMA-BS-200,First Cry,Winter Baby Maahu (Balamool Sunthi) - 200 ml,Baby Maahu,3,3,6,765.58
"Jul 25, 2026",HR-HO-NB-100,Nykaa,Neem Bhringraj Winter Hair Oil - 100 ml,Winter Hair Oil,1,1,1,251
"Jul 25, 2026",BC-HM-MCY-030,First Cry,Mango Cinnamon Hand Malai  - Single Pack,Hand Malai,1,1,2,197.6
"Jul 25, 2026",LP-LM-BR-012,Flipkart,Beetroot Rose Lip Mura - Beginner,Lip Mura,1,1,1,138
"Jul 25, 2026",BC-HM-PWR-030,D2C,Pumpkin Walnut Hand Malai - Single Pack,Hand Malai,1,1,1,209
"Jul 25, 2026",HR-HE-RT-060,Nykaa,Henna Touch-Up Paste - Single Pack,Henna,92,91,196,16188.18
"Jul 25, 2026",BC-CP-NE-200,Flipkart,Neem Oil - 200 ml,CP Hair Oil,1,1,1,250.5
"Jul 25, 2026",HR-SHO-HA-200,Nykaa,Hibiscus Amla Summer Hair Oil - 200 ml,Summer Hair Oil,78,78,164,36762.23
"Jul 25, 2026",HR-SH-AP-250,Jio Mart,Aloe Peanut Shampoo - 250g,Navdha Shampoo,1,1,1,298
"Jul 25, 2026",BC-EO-LV-015,D2C,Lavender Essential Oil - 15ml,Essential Oil,1,1,1,232.5
"Jul 25, 2026",HR-AHO-CC-100,Flipkart,Castor Coconut All Season Hair Oil - 100 ml,All Season Hair Oil,1,1,1,213.86
"Jul 25, 2026",HR-CN-AP-150,Nykaa,Aloe Peanut Conditioner - 150g,Nutri Conditioner,7,7,7,1616.4
"Jul 25, 2026",BC-SM-MNS-120,Cred,Multi-Nut Malai - 120 ml - Single Pack,Malai,3,3,5,1047
"Jul 25, 2026",FC-AC-AC-050,First Cry,Active Aloe Cactus Hydra Lift Gel,Active Gel,1,1,1,253
"Jul 25, 2026",AC-KNC-NT-00,Nykaa,Neem Comb - Fine Tooth,Comb,19,19,19,3105.4
"Jul 25, 2026",FC-FW-BNGL-100,Flipkart,Bitter Neem Tikta Gel Face Wash,Tikta,9,9,11,2314
"Jul 25, 2026",FC-ML-TRH-015,Myntra,Turmeric Rosehip Mukhalaya 15 ml,Facial Oil,2,2,2,643
"Jul 25, 2026",FT-FS-LU-050,Nykaa,Lavender Unwind Foot Salt - Single Pack,Foot Salt,18,18,50,3332.29
"Jul 25, 2026",BA-SHO-BM-110,Cred,Brahmi Summer Baby Scalp Oil - 110 ml,Baby Scalp Oil,1,1,1,209
"Jul 25, 2026",BC-PO-CO-200,Amazon,Pure Coconut Oil - 200ml,Pure Oil,1,1,1,187.95
"Jul 25, 2026",HR-HO-TL-100,Nykaa,Crushed Tri-Leaf Winter Hair Oil - 100 ml,Winter Hair Oil,10,10,11,3056.93
"Jul 25, 2026",HR-NM-TL-040,Flipkart,Crushed Tri-Leaf NutriMask - Single Pack,Nutrimask,5,5,8,557.79
"Jul 25, 2026",FT-FS-CR-050,First Cry,Cinnamon Respite Foot Salt - Single Pack,Foot Salt,1,1,2,80.4
"Jul 25, 2026",FC-ML-TRH-030,D2C,Turmeric Rosehip Mukhalaya 30 ml,Facial Oil,13,13,28,5383.5
"Jul 25, 2026",EC-UE-FNC-020,Flipkart,Netraa Cream - UnderEye Vit-E Cream,Pure Netraa,1,1,1,228.5
"Jul 25, 2026",BC-CP-JO-050,D2C,Jojoba Oil - 50 ml,CP Face Oil,1,1,1,450
"Jul 25, 2026",HR-SHO-TL-100,Snapdeal,Crushed Tri-Leaf Summer Hair Oil - 100 ml,Summer Hair Oil,1,1,1,287
"Jul 25, 2026",HR-HIP-IP-500,D2C,HUFA Pigment Indigo Powder - 500g,Indigo Powder,2,2,2,1990.5
"Jul 25, 2026",HR-HIP-IP-170,D2C,HUFA Pigment Indigo Powder - 170g,Indigo Powder,3,3,3,1692
"Jul 25, 2026",LP-LM-ZO-012,Myntra,Zesty Orange Lip Mura - Beginner,Lip Mura,2,2,2,356
"Jul 25, 2026",FC-FW-BUPA-100,Amazon,Ubtan Tikta Face Wash,Tikta,13,13,14,3551.8
"Jul 25, 2026",FC-HHDM-TV-030,Cred,Tomato Vetiver (Hot Humid) 20 - 35 Yrs Face Malai,Face Malai,1,1,1,217
"Jul 25, 2026",FC-HDDM-FB-030,D2C,Flax Bakuchi (Hot Dry) 35+ Face Malai - 30g,Face Malai,4,4,4,1231.83
"Jul 25, 2026",HR-HO-NB-100,Amazon,Neem Bhringraj Winter Hair Oil - 100 ml,Winter Hair Oil,3,3,3,847.35
"Jul 25, 2026",LP-LB-PR-010,D2C,Pomegranate Rose Lip Butter,Lip Butter,7,7,8,1896.84
"Jul 25, 2026",AC-KNC-DNT-02,D2C,Neem Comb Combo Dual + Fine,Comb,1,1,1,386
"Jul 25, 2026",BA-WMA-BS-100,First Cry,Winter Baby Maahu (Balamool Sunthi) - 100 ml,Baby Maahu,2,2,2,509.72
